"";"ED_median";"ES_median"
"Ramphotrigon_ruficauda";5,67759585776403;5,28934553630121
"Ramphotrigon_fuscicauda";5,4936223775699;5,17645115330163
"Deltarhynchus_flammulatus";5,64231587811129;5,3509890750543
"Myiophobus_phoenicomitra";5,55827134181496;5,16674581927128
"Myiophobus_flavicans";5,59250494090973;5,03573845963666
"Myiophobus_roraimae";5,68301599954446;5,30037855876841
"Colorhamphus_parvirostris";5,70337484950117;5,51788990861904
"Ochthoeca_diadema";5,64518132535906;5,30863139109642
"Ochthoeca_piurae";5,44435282144912;4,98985728213496
"Ochthoeca_thoracica";5,49390779510405;4,89083429444646
"Ochthoeca_leucophrys";6,06166482292857;6,04541241816718
"Ochthoeca_nigrita";6,39614758442864;6,4373648340087
"Tumbezia_salvini";5,99258348837398;5,80786250595368
"Ochthoeca_cinnamomeiventris";6,33079696412068;6,09539196091379
"Ochthoeca_frontalis";6,30156091055735;5,97431534550541
"Ochthoeca_oenanthoides";6,47080381274951;6,28182361747731
"Ochthoeca_rufipectoralis";6,53906074542012;6,41472670053691
"Ochthoeca_jelskii";6,72799322440272;6,52525771622782
"Ochthoeca_pulchella";5,56335079953335;5,630986430887
"Ochthoeca_fumicolor";5,89879019707038;5,59519364092968
"Fluvicola_nengeta";6,05158223849263;5,77724116437967
"Sublegatus_modestus";5,64370661553547;5,15066122207542
"Sublegatus_arenarum";5,49459020960531;5,24753390773478
"Sublegatus_obscurior";5,35670878749514;5,15631081613719
"Alectrurus_tricolor";5,17595726976571;5,31085726081484
"Alectrurus_risora";5,07811476251139;4,84931049300532
"Gubernetes_yetapa";5,32333514632191;5,08539537615524
"Arundinicola_leucocephala";5,8847445063923;5,77763712896521
"Pyrocephalus_rubinus";6,23603073044714;5,92654092924818
"Fluvicola_pica";6,80762955191075;6,52958827350348
"Fluvicola_albiventer";6,98812846485183;6,7163699801878
"Colonia_colonus";6,32700520862075;7,53505582945591
"Conopias_cinchoneti";5,84448967593266;6,52991738041298
"Conopias_albovittatus";6,01128882437551;6,23711617769017
"Conopias_trivirgatus";5,23048513124566;4,86061076109056
"Conopias_parvus";5,36076859483646;4,94174609261667
"Myiophobus_cryptoxanthus";6,16574046196714;6,74293611831001
"Myiophobus_fasciatus";7,89362175142749;7,76623625376173
"Lathrotriccus_euleri";7,31582934636903;6,57393865006371
"Lathrotriccus_griseipectus";7,46344278044694;6,81430344037159
"Aphanotriccus_audax";7,47426206440338;6,51941262218879
"Aphanotriccus_capitalis";7,19673431653563;6,48831983963426
"Cnemotriccus_fuscatus";8,30985799160178;7,59687406364739
"Xenotriccus_callizonus";7,30444363914658;7,00897539894634
"Xenotriccus_mexicanus";7,71505516123918;6,92022093756682
"Ochthornis_littoralis";7,75641236323101;7,07468708208312
"Contopus_pertinax";7,09757586180534;6,73490137628215
"Empidonax_virescens";7,03106343909816;6,96521306297236
"Empidonax_flavescens";6,48384208573611;6,29711683610804
"Empidonax_occidentalis";7,89612179640006;8,15570535411507
"Empidonax_difficilis";7,8447219613156;7,82347651027169
"Empidonax_flaviventris";7,87666868482054;7,98017997523774
"Empidonax_wrightii";6,99577321203414;7,68153483578981
"Empidonax_minimus";5,97547248427153;5,65967226160404
"Empidonax_affinis";5,44296950682748;5,45311287513161
"Empidonax_oberholseri";5,19556075487649;4,66204070828282
"Empidonax_hammondii";5,32577395870745;4,75491247842096
"Empidonax_fulvifrons";5,39728187086357;5,27077502855044
"Empidonax_atriceps";5,5641876140256;5,28990129622172
"Empidonax_traillii";6,01328970356679;5,97281663864792
"Empidonax_alnorum";6,09943424034995;6,201346057016
"Empidonax_albigularis";5,54736300742348;5,48897829847992
"Contopus_fumigatus";5,05117052064084;5,14068036103096
"Contopus_pallidus";4,8224708627973;4,75301394154391
"Contopus_caribaeus";5,10143301511394;4,90091147862015
"Contopus_albogularis";5,1455276843049;4,92584393379611
"Contopus_latirostris";4,66113801321976;4,2378426282685
"Contopus_nigrescens";4,8759372513052;4,72376170758027
"Contopus_virens";4,90068488354285;4,93559163632941
"Contopus_cinereus";4,74406259017532;4,37268183925152
"Contopus_ochraceus";5,26049675031766;5,06992910179896
"Contopus_sordidulus";4,90364799238144;4,73680169783128
"Contopus_hispaniolensis";4,58670013882813;4,43589357222496
"Contopus_punensis";5,33302383237941;4,97480674105008
"Contopus_lugubris";5,0627849585297;5,01699107248317
"Contopus_cooperi";4,74286242443205;4,58340694031098
"Sayornis_saya";4,58865088414684;4,09361074515285
"Sayornis_nigricans";4,72139187924657;4,4095569506243
"Sayornis_phoebe";4,62255862290164;4,30039396865837
"Mitrephanes_olivaceus";4,75728968950368;4,60772610333673
"Mitrephanes_phaeocercus";4,91363459145541;4,88477406833691
"Cnemarchus_erythropygius";5,13699285350556;4,84078102230356
"Polioxolmis_rufipennis";5,01649167611863;4,54353756123496
"Agriornis_lividus";4,80009700495762;4,60874941467365
"Agriornis_albicauda";4,77070642106905;4,53481218200081
"Agriornis_montanus";4,74745626576212;4,49124035693564
"Agriornis_micropterus";4,89447285887809;4,38741547397228
"Agriornis_murinus";4,71137761089084;4,2903692464218
"Xolmis_coronatus";5,19097351883311;4,83311852681343
"Xolmis_salinarum";5,41975921268316;5,07763038034951
"Muscipipra_vetula";5,07041424408457;4,5783995144872
"Xolmis_cinereus";4,95307398519777;5,14738243499238
"Xolmis_rubetra";5,02928823429834;4,76495572410508
"Neoxolmis_rufiventris";5,32965484142735;4,99272402507952
"Myiotheretes_pernix";5,33449564849916;5,18077554155554
"Myiotheretes_fumigatus";4,98638505143768;5,50807369169688
"Myiotheretes_fuscorufus";4,93685509371114;4,45060422139173
"Myiotheretes_striaticollis";4,92264939213795;4,32708742181281
"Xolmis_pyrope";4,98429385206726;4,38907903128317
"Xolmis_dominicanus";4,84306117882165;4,48576224075015
"Xolmis_irupero";5,16497361088097;4,94476371357052
"Xolmis_velatus";5,67238777552398;5,43385291018406
"Muscisaxicola_maculirostris";5,36442511845126;4,83514789819641
"Muscisaxicola_albifrons";5,24940748179293;4,76541070815473
"Muscisaxicola_cinereus";6,59633262365907;5,67259759749074
"Muscisaxicola_flavinucha";7,00458164379308;6,17173926016997
"Muscisaxicola_rufivertex";7,02804836444443;6,31309485122483
"Muscisaxicola_juninensis";6,84310873967675;6,3356084159187
"Muscisaxicola_albilora";6,20303826740882;6,04127799359605
"Muscisaxicola_alpinus";6,62190555990477;5,56326364012527
"Muscisaxicola_maclovianus";6,23443744695633;6,04739049869228
"Muscisaxicola_frontalis";6,98431284862586;6,89484122836581
"Muscisaxicola_capistratus";6,51782145123742;7,09843300906514
"Satrapa_icterophrys";7,57024221789535;7,26492707801102
"Muscisaxicola_fluviatilis";6,60989717511388;6,44679796209405
"Muscisaxicola_griseus";6,47579767104221;6,98945834541511
"Lessonia_rufa";6,03232252746305;6,29465702046009
"Lessonia_oreas";5,10870845507562;5,76107140003313
"Knipolegus_poecilurus";4,48801564210068;4,20064537478788
"Knipolegus_striaticeps";4,53702619204603;4,39930772781297
"Knipolegus_signatus";5,00227565573142;4,59945131512921
"Knipolegus_cyanirostris";5,16445393796904;4,69344951447592
"Knipolegus_poecilocercus";4,89540104098337;4,18869364940892
"Knipolegus_aterrimus";4,56381163397683;3,96630952978822
"Knipolegus_hudsoni";4,39828005361161;3,953993285195
"Knipolegus_lophotes";4,12816527803832;3,74237675362565
"Knipolegus_nigerrimus";3,96813770067001;3,67387494692734
"Knipolegus_franciscanus";4,07004429493499;3,69097009822746
"Knipolegus_orenocensis";4,20328563609942;3,89304062338937
"Hymenops_perspicillatus";4,34462042293376;3,9071199863675
"Muscigralla_brevicauda";4,23102245704702;3,88925917946371
"Tachuris_rubrigastra";4,23298525236684;4,223925678648
"Cnipodectes_subbrunneus";4,27134572516802;3,75728900235248
"Cnipodectes_superrufus";4,46966976163201;4,14332670759779
"Taeniotriccus_andrei";4,36359029101198;4,22213419092858
"Todirostrum_viridanum";4,04147637527671;3,89096983580021
"Todirostrum_maculatum";3,9002063079159;3,54482201162781
"Todirostrum_pictum";3,58286855389357;3,33415179727349
"Todirostrum_poliocephalum";3,91526900155699;3,61575583459248
"Todirostrum_cinereum";4,09612545539506;3,82449098672958
"Todirostrum_chrysocrotaphum";3,92887158318664;3,67529612430214
"Todirostrum_nigriceps";4,1785059810191;4,26848014136835
"Poecilotriccus_plumbeiceps";4,31905301704851;4,34845218973817
"Poecilotriccus_russatus";4,339707534914;4,39280712596431
"Poecilotriccus_latirostris";4,16578062709265;3,98964918743786
"Poecilotriccus_senex";4,15406894209239;4,05509919846961
"Poecilotriccus_calopterus";3,82047135241096;3,53996993998154
"Poecilotriccus_sylvia";3,69225813499081;3,40813077092115
"Poecilotriccus_pulchellus";3,91084422257999;3,72162792862154
"Poecilotriccus_capitalis";4,19804218952784;4,04534646431923
"Poecilotriccus_ruficeps";3,94473757157273;3,68900278069675
"Poecilotriccus_albifacies";3,80354204046921;3,62837112850129
"Poecilotriccus_fumifrons";3,8035025478249;3,42251013381976
"Poecilotriccus_luluae";4,33876653191461;3,90551028865398
"Hemitriccus_josephinae";4,09555460143931;4,4117788064836
"Hemitriccus_furcatus";4,06353344871862;4,08613255957449
"Hemitriccus_flammulatus";3,77394539428049;3,44775971898691
"Hemitriccus_kaempferi";3,62549160005059;3,27503227257923
"Hemitriccus_obsoletus";3,97790377688382;3,55560074570554
"Hemitriccus_spodiops";4,11156951012685;3,64801953944591
"Hemitriccus_rufigularis";4,1671207925685;3,85953375766459
"Atalotriccus_pilaris";3,73154789673308;4,01261505638216
"Hemitriccus_minor";3,75595803856833;3,29274402818674
"Oncostoma_olivaceum";4,09602352045088;3,42732034036618
"Oncostoma_cinereigulare";3,87300319566888;3,42732034036618
"Lophotriccus_galeatus";3,74059795494962;3,12232237697729
"Lophotriccus_pileatus";3,74059795494962;3,23880130435434
"Lophotriccus_vitiosus";4,06786913999278;4,02436023367397
"Lophotriccus_eulophotes";4,40848229386663;3,95536140581455
"Hemitriccus_zosterops";4,69328451474379;4,51458298309193
"Hemitriccus_griseipectus";4,65851065150253;4,72221911634057
"Hemitriccus_mirandae";4,15103730442487;4,1449624424181
"Hemitriccus_diops";4,28548251247971;3,55334003315901
"Hemitriccus_minimus";4,22723938207639;3,74757510715791
"Hemitriccus_margaritaceiventer";4,42643095436548;4,30250574598406
"Hemitriccus_iohannis";4,87815297748466;4,50589482673947
"Hemitriccus_striaticollis";4,12051957013188;3,66970887686608
"Hemitriccus_cinnamomeipectus";4,09155949547403;3,34938429943175
"Hemitriccus_nidipendulus";4,12585026263164;3,6783612863077
"Hemitriccus_granadensis";3,94703462531602;3,42806278755957
"Hemitriccus_orbitatus";3,89284897383504;3,59155784860974
"Hemitriccus_inornatus";4,24106403528444;3,84139759716177
"Myiornis_albiventris";4,2250186070748;4,07188871781145
"Myiornis_atricapillus";4,12970401449983;4,11962293396579
"Myiornis_auricularis";3,87761621683358;3,25967994636052
"Myiornis_ecaudatus";3,9292115663023;3,72717267287449
"Rhynchocyclus_fulvipectus";4,34218283975411;4,56630944171005
"Rhynchocyclus_brevirostris";4,47035050426524;4,21019835657414
"Rhynchocyclus_olivaceus";4,23912576257783;4,08747956423926
"Tolmomyias_viridiceps";4,78373844689441;4,66097719732344
"Tolmomyias_poliocephalus";4,66918622212834;4,62936308285035
"Tolmomyias_flavotectus";4,1301018680826;3,72167545392473
"Tolmomyias_traylori";4,19495671449766;3,93694871886859
"Tolmomyias_flaviventris";3,67507822243617;3,75858243458852
"Tolmomyias_sulphurescens";4,44092625974827;4,21058800905479
"Tolmomyias_assimilis";4,28160434148406;3,85117123972667
"Rhynchocyclus_pacificus";4,18472409446287;3,69183277870391
"Corythopis_delalandi";3,98490695023038;3,86235889546152
"Corythopis_torquatus";4,141230876489;3,87368111532034
"Pseudotriccus_ruficeps";4,58395063102411;4,34262807026676
"Pseudotriccus_simplex";5,04301271151898;4,8711645798442
"Pseudotriccus_pelzelni";4,64248139212829;4,46641136871645
"Phylloscartes_venezuelanus";4,60573689449091;4,82132649994029
"Phylloscartes_ophthalmicus";5,13176957966061;5,16658450708128
"Phylloscartes_orbitalis";4,51448821815669;4,32595526904105
"Phylloscartes_flavovirens";4,14413384502971;4,14535405260532
"Phylloscartes_superciliaris";4,29752248808049;4,44021206914386
"Phylloscartes_kronei";4,63483002193177;4,20751391538374
"Phylloscartes_lanyoni";4,22958002713832;3,75517395948024
"Phylloscartes_sylviolus";4,18217696174511;3,98435413075106
"Phylloscartes_roquettei";4,22129977342442;3,76296237066792
"Phylloscartes_ventralis";4,0047794455394;3,60493874990282
"Phylloscartes_difficilis";4,06071808918287;3,62221853619224
"Phylloscartes_gualaquizae";3,93632054016082;3,417532895026
"Phylloscartes_nigrifrons";3,81202230247917;3,37609236860323
"Phylloscartes_paulista";3,87981573878984;3,50727983023768
"Phylloscartes_ceciliae";3,55688032667828;3,27097720051206
"Phylloscartes_oustaleti";3,6662817780381;3,27391995877404
"Phylloscartes_chapmani";3,71550990866192;3,44381237979127
"Phylloscartes_beckeri";4,03389303514691;3,51056578620976
"Phylloscartes_parkeri";3,56620870395452;3,25635142798857
"Phylloscartes_flaviventris";3,54645140736472;3,54599714074859
"Phylloscartes_eximius";3,63121959378042;3,12436942685084
"Phylloscartes_virescens";3,54969216196891;3,25337769437322
"Phylloscartes_poecilotis";3,78779751337722;3,8106116787014
"Mionectes_striaticollis";4,33128644569729;4,09343169544301
"Mionectes_olivaceus";3,97773399382163;3,75104105392909
"Mionectes_macconnelli";4,54387110730695;4,05241936325673
"Mionectes_oleagineus";4,40234505051414;4,53628037353909
"Mionectes_rufiventris";4,13431063275116;4,14598590725784
"Leptopogon_taczanowskii";4,40367305682819;4,46224365485051
"Leptopogon_rufipectus";4,31687108776642;4,06884776516269
"Leptopogon_superciliaris";4,30115329978304;3,89326786973731
"Leptopogon_amaurocephalus";4,57308940191439;4,41366855512749
"Myrmornis_torquata";4,38770161338163;4,50524917289049
"Pygiptila_stellaris";3,94182090278567;3,78348053862281
"Thamnistes_anabatinus";3,98974812742553;4,19907874059341
"Myrmotherula_menetriesii";4,85303764575948;4,71369308117757
"Myrmotherula_assimilis";4,97995484904486;4,91554903088499
"Myrmotherula_schisticolor";5,4490497526865;5,2472647499772
"Myrmotherula_sunensis";4,1460724735854;3,93888700037784
"Myrmotherula_snowi";3,91836921001488;3,24192536071086
"Myrmotherula_behni";3,76021757014271;3,91460490131569
"Myrmotherula_grisea";4,03208565421466;3,82027951511069
"Myrmotherula_longipennis";3,68133032793102;3,67657713626438
"Myrmotherula_axillaris";3,76309666870483;3,62265417122507
"Myrmotherula_guttata";3,79555829096228;3,709652332178
"Myrmotherula_iheringi";3,8017727326629;3,54437627830323
"Formicivora_littoralis";3,93755163149947;3,48551752006292
"Formicivora_serrana";4,05803136540305;3,60781710917401
"Formicivora_erythronotos";4,28158194702329;4,04947661529728
"Formicivora_intermedia";4,43019387491912;4,31910724286758
"Formicivora_melanogaster";4,44188889663832;4,10562660522406
"Formicivora_grisea";4,91920476962484;4,94625564286939
"Formicivora_rufa";4,61065073000996;4,53972170024611
"Formicivora_iheringi";4,38832352308567;4,27197412321423
"Myrmotherula_pacifica";4,35354259775972;3,9379628113796
"Myrmotherula_surinamensis";4,33274702343891;4,18527923981093
"Myrmotherula_multostriata";4,77012202590663;4,93255768593481
"Myrmochanes_hemileucus";4,45001748254766;4,5603129763984
"Myrmotherula_cherriei";4,42304509682693;4,44433366063882
"Myrmotherula_sclateri";4,77549015298513;4,75116853813381
"Myrmotherula_urosticta";4,7651875181879;4,6832402695698
"Myrmotherula_luctuosa";4,56009915657013;4,30235042501561
"Myrmotherula_ambigua";4,95302271050527;4,63800081820309
"Myrmotherula_brachyura";4,91233969761196;4,59988968660887
"Myrmotherula_ignota";4,83924382622751;4,66040594283206
"Myrmotherula_longicauda";4,93561596277528;4,74308887378788
"Myrmotherula_klagesi";5,09663681366724;4,99483556331579
"Thamnomanes_saturninus";4,54904547578946;4,29924776502125
"Thamnomanes_ardesiacus";5,05998790591055;4,7548737117864
"Thamnomanes_caesius";5,56598272439197;5,32652790462417
"Thamnomanes_schistogynus";4,97091064638982;4,76598623691888
"Myrmotherula_hauxwelli";4,43758397217447;4,38748563292087
"Sakesphorus_canadensis";4,93447415992775;4,85488160974981
"Sakesphorus_luctuosus";4,36105187722351;4,7945989334626
"Sakesphorus_cristatus";4,24233978984078;4,4112624364031
"Thamnophilus_praecox";4,03940195195883;3,88396139738116
"Thamnophilus_nigriceps";4,37475815622271;4,39305392965526
"Thamnophilus_cryptoleucus";4,50967805388434;4,40936218199785
"Thamnophilus_nigrocinereus";4,15814321085147;3,70652576080361
"Thamnophilus_unicolor";4,04666385865337;3,78425947514292
"Thamnophilus_aroyae";4,35399299544146;4,06735981507255
"Thamnophilus_aethiops";5,00029830693166;4,68196237855088
"Thamnophilus_caerulescens";5,51582905422732;5,5426709071414
"Thamnophilus_stictocephalus";5,13437780738362;5,08417686281435
"Thamnophilus_punctatus";4,84439158000015;4,72522184259432
"Thamnophilus_ambiguus";4,51479673827264;4,33609866359403
"Thamnophilus_divisorius";4,45282951475855;4,30635681183667
"Thamnophilus_sticturus";4,16242542443639;3,85082652674236
"Thamnophilus_pelzelni";4,11116777370867;3,66022341756681
"Sakesphorus_melanothorax";4,1898458913377;3,71517657688292
"Thamnophilus_insignis";3,99369811424124;3,84872739304386
"Thamnophilus_amazonicus";4,09716505703777;3,91530047141954
"Sakesphorus_melanonotus";4,04100680229359;4,07934160815153
"Thamnophilus_atrinucha";3,98867448940079;4,01080215885307
"Thamnophilus_bridgesi";3,83435229503488;3,97920496627523
"Xenornis_setifrons";4,74235110506171;4,79336278370316
"Sakesphorus_bernardi";3,8860296187336;3,98963608522532
"Thamnophilus_schistaceus";4,72131649596284;4,56365339758202
"Thamnophilus_murinus";4,61786225206612;4,64148138883596
"Thamnophilus_zarumae";4,39219900824135;4,06156536780328
"Thamnophilus_palliatus";4,44840945134842;3,96426867799967
"Thamnophilus_tenuepunctatus";5,11635274655839;5,13197154099504
"Thamnophilus_multistriatus";4,36353866479948;4,46460873668041
"Thamnophilus_torquatus";3,86384007187182;3,63980134284049
"Thamnophilus_ruficapillus";3,94825213247096;3,95830436977064
"Thamnophilus_doliatus";5,2211525786369;4,79447314811197
"Dysithamnus_puncticeps";4,5133270877808;4,39674956563745
"Dysithamnus_leucostictus";4,6734138135735;4,6384512018678
"Dysithamnus_striaticeps";4,7681007933509;4,90891275275973
"Dysithamnus_mentalis";4,19046726593118;4,01597119210398
"Dysithamnus_stictothorax";4,1624501995375;4,00213953170116
"Dysithamnus_plumbeus";3,87348921104021;3,3529927910291
"Dysithamnus_occidentalis";3,62030782932686;3,00907227965234
"Herpsilochmus_sellowi";3,64390682205719;3,24346896159236
"Herpsilochmus_pileatus";3,68013447312854;3,39428820520932
"Herpsilochmus_sticturus";3,94497355096599;3,8310640911844
"Herpsilochmus_motacilloides";3,91952647537475;3,793412786117
"Herpsilochmus_parkeri";3,69048355840802;3,66194492715954
"Herpsilochmus_atricapillus";4,03597182865663;3,83113289991893
"Herpsilochmus_gentryi";4,05703396757631;3,87594723939724
"Herpsilochmus_dorsimaculatus";3,96663963812062;3,9149820962784
"Herpsilochmus_stictocephalus";3,8360398866207;3,70032500911096
"Herpsilochmus_pectoralis";3,836122665229;3,52809864026249
"Herpsilochmus_rufimarginatus";4,14311632602881;3,68382119262005
"Herpsilochmus_longirostris";4,71091267011924;4,58597199334447
"Herpsilochmus_roraimae";5,71689317992345;5,56424210958823
"Herpsilochmus_dugandi";6,56038447251988;6,71141172548842
"Herpsilochmus_axillaris";6,45471064976777;6,23918872608458
"Dysithamnus_xanthopterus";5,56546527144272;5,44482759146115
"Megastictus_margaritatus";5,56800839850021;4,88992384258457
"Dichrozona_cincta";5,99708540079512;5,20289648420428
"Taraba_major";6,15109986682328;6,31096898003089
"Cymbilaimus_lineatus";6,40549097961264;6,30782719610679
"Cymbilaimus_sanctaemariae";6,37337971757226;6,30782719610679
"Batara_cinerea";8,17704193876561;8,42962009811696
"Hypoedaleus_guttatus";6,63197768984387;7,01127389972324
"Frederickena_viridis";6,30956746588925;6,26915665922488
"Frederickena_unduligera";6,44114799980716;6,20641830114988
"Mackenziaena_severa";6,46495987413315;6,34394607751454
"Mackenziaena_leachii";6,87377109466805;6,85813915840656
"Cercomacra_manu";6,77332078698112;7,18263649596267
"Cercomacra_ferdinandi";6,34369434618406;6,24196622880326
"Cercomacra_brasiliana";6,17707110869408;6,23211068634312
"Cercomacra_melanaria";6,1633293110571;5,91222936007206
"Cercomacra_nigricans";6,39361878528085;6,3061036186835
"Cercomacra_cinerascens";6,66446576813635;6,59235106732302
"Cercomacra_carbonaria";6,55558423330964;6,55139685633534
"Cercomacra_laeta";6,4155383483488;6,3437047622224
"Cercomacra_parkeri";6,37294808891489;6,34736531236002
"Cercomacra_tyrannina";6,29906071340455;6,3807823965008
"Cercomacra_serva";6,26404532243087;6,00044228932542
"Cercomacra_nigrescens";6,35583723141672;6,24841693270494
"Drymophila_malura";7,66633419527992;7,65301639698218
"Drymophila_squamata";7,38097598710906;6,53912486251658
"Drymophila_ochropyga";7,23959726621927;6,40792020178505
"Drymophila_caudata";6,99786455715428;6,55584261490815
"Drymophila_devillei";7,14183186188962;6,96245780579587
"Drymophila_ferruginea";7,17069038023441;7,53209916098229
"Drymophila_rubricollis";7,27867356688251;6,72708163797722
"Drymophila_genei";6,90792799435247;6,16470584244982
"Hypocnemis_peruviana";6,90792799435247;6,00404637880936
"Hypocnemis_ochrogyna";6,69066463446638;5,76447393763922
"Hypocnemis_hypoxantha";7,24592257794449;6,98994477229637
"Hypocnemis_flavescens";8,2024890450407;9,04637863105372
"Hypocnemis_striata";7,86899589505198;8,40350437746581
"Hypocnemis_cantator";7,69054919531178;7,56076312571628
"Hypocnemis_subflava";7,24554330327645;7,03950572385755
"Myrmeciza_hemimelaena";7,60118128929069;7,4280952142421
"Myrmeciza_castanea";8,05863805533683;8,35119406868295
"Phlegopsis_erythroptera";8,46537388259662;8,65456364992698
"Phlegopsis_nigromaculata";7,36083751830399;6,80479036624431
"Skutchia_borbae";6,8601335867364;6,7794616885758
"Rhegmatorhina_cristata";7,83651419126847;8,03696159860625
"Rhegmatorhina_hoffmannsi";7,19698729373891;7,05602489867125
"Rhegmatorhina_gymnops";6,36597953482773;5,93277346877941
"Rhegmatorhina_melanosticta";6,4397854509244;5,99443319874219
"Rhegmatorhina_berlepschi";6,15363873681365;6,1432851250996
"Gymnopithys_leucaspis";5,883583188094;5,60656409225982
"Gymnopithys_rufigula";5,24227526752711;4,63872927796761
"Gymnopithys_lunulatus";5,28901724595316;4,89137718114861
"Gymnopithys_salvini";5,43641565506797;5,14516300429679
"Phaenostictus_mcleannani";5,89301093608946;5,47739066304245
"Pithys_castaneus";5,70870267030447;5,39752971669007
"Pithys_albifrons";5,43972139136567;5,24916241867326
"Willisornis_poecilinotus";5,55815595055209;4,88423360445293
"Schistocichla_schistacea";5,36541040445588;4,91955075165293
"Schistocichla_rufifacies";5,28652592187396;4,54275494254808
"Schistocichla_humaythae";5,42081821132146;5,1775975832329
"Schistocichla_saturata";6,16359723917515;6,2632854717469
"Myrmeciza_hyperythra";6,60314095451029;6,68815832052438
"Schistocichla_brunneiceps";6,29912898148524;6,24336736105089
"Schistocichla_leucostigma";6,1589581823552;6,03748785467272
"Schistocichla_caurensis";5,96821149747821;6,00060384623536
"Myrmeciza_ruficauda";5,91251748283987;5,40362547000141
"Sclateria_naevia";5,94980349396234;5,64120915639665
"Myrmoborus_leucophrys";6,2910440835549;5,71141012246386
"Myrmoborus_myotherinus";6,54232123447238;5,92937142611469
"Myrmoborus_lugubris";6,32284382501602;6,07214196665282
"Myrmoborus_melanurus";6,84406812202566;6,90585855506423
"Rhopornis_ardesiacus";6,46275819571964;6,44515285797738
"Percnostola_rufifrons";6,31726428430186;6,32477900360837
"Percnostola_arenarum";6,41393237278135;5,88956401283154
"Percnostola_lophotes";6,3674540531859;5,94104893616242
"Myrmeciza_goeldii";6,82108085250714;6,98986237591128
"Myrmeciza_melanoceps";6,76682145168842;6,50725550240479
"Myrmeciza_fortis";6,98510690348484;6,73722515667422
"Myrmeciza_immaculata";6,53174902980854;6,45070673944212
"Gymnocichla_nudiceps";6,52882961912143;6,11061129142361
"Pyriglena_leuconota";6,62592175541348;6,49416823470713
"Pyriglena_leucoptera";6,63495088980965;6,81443642400976
"Pyriglena_atra";6,59075305135874;6,48019747466087
"Myrmeciza_longipes";6,71076445475153;7,08214610557034
"Myrmeciza_ferruginea";6,84958647581094;7,37393052660363
"Myrmeciza_loricata";7,48649345569452;8,05270065969598
"Myrmeciza_squamosa";6,79205544378123;6,94787542188136
"Biatas_nigropectus";6,94040849010018;7,12592550466058
"Hypocnemoides_melanopogon";9,31055066959439;9,89074695944781
"Hypocnemoides_maculicauda";8,10329372010323;8,62163030951111
"Hylophylax_naevioides";7,62937135049348;6,91068236018026
"Hylophylax_naevius";6,64096830775259;5,87899707231495
"Hylophylax_punctulatus";6,70633826877134;6,09695795138682
"Myrmeciza_exsul";7,07671384494305;7,48299034090662
"Myrmeciza_berlepschi";6,47578939567321;5,80593221460972
"Myrmeciza_nigricauda";6,58996758628927;5,69341084341433
"Myrmeciza_laemosticta";6,51271847871068;5,56516022925441
"Myrmeciza_disjuncta";6,66493400093937;5,46805134136228
"Myrmeciza_griseiceps";7,94996338872752;7,59139155202645
"Myrmotherula_minor";8,04780355099582;7,93947531425313
"Myrmeciza_atrothorax";8,18746607767253;7,81137704243986
"Myrmeciza_pelzelni";7,21109217129809;7,45926883511234
"Myrmotherula_gularis";6,93925274138088;6,58607349658491
"Neoctantes_niger";7,27673330528504;6,98620870038861
"Clytoctantes_atrogularis";7,77668364461822;7,11504914396435
"Clytoctantes_alixii";7,77668364461822;7,51705121541411
"Epinecrophylla_fulviventris";7,83584597596737;7,94167156405826
"Epinecrophylla_leucophthalma";7,09917241603823;6,95014459231257
"Stymphalornis_acutirostris";6,62135261250492;6,41835417701941
"Epinecrophylla_fjeldsaai";6,62822887136843;6,78441354776715
"Epinecrophylla_erythrura";6,64268136091906;6,6312178023722
"Myrmotherula_gutturalis";6,28101060843454;5,59964716251081
"Epinecrophylla_haematonota";6,94030609531743;6,85647703479845
"Epinecrophylla_spodionota";7,13064345896908;6,82657137657156
"Epinecrophylla_ornata";6,96932658776756;6,76630882045722
"Microrhopias_quixensis";6,84222891802773;6,67070819966885
"Myrmotherula_unicolor";7,39570407431575;7,1217958061658
"Myrmotherula_fluminensis";7,5714835291108;7,38049989721696
"Myrmorchilus_strigilatus";8,27059277639938;8,13751328855999
"Terenura_sharpei";6,92387650003975;7,7083894043243
"Terenura_spodioptila";6,64198056112654;6,64241095334677
"Terenura_callinota";6,17650577339603;5,59830232259032
"Terenura_sicki";6,1884392448685;6,04058508805176
"Terenura_humeralis";6,07345852052161;6,1912482816137
"Terenura_maculata";6,40160044424748;7,68010698317634
"Pittasoma_rufopileatum";7,9003060608769;7,21908694962973
"Pittasoma_michleri";8,22980992605657;7,44749228916259
"Conopophaga_ardesiaca";8,64508662363661;8,40228353969394
"Conopophaga_roberti";9,84515470096644;9,58691284581176
"Conopophaga_lineata";9,14252878072572;9,17669577164641
"Conopophaga_aurita";7,99426098014718;7,44924545608951
"Conopophaga_melanogaster";7,29588051652604;6,35547513641144
"Conopophaga_peruviana";7,22306943133252;6,51170948314665
"Conopophaga_melanops";7,63319242106722;6,91642053278313
"Conopophaga_cearae";7,84507618990957;6,98461035489446
"Conopophaga_castaneiceps";7,93015861311745;7,58562018396947
"Melanopareia_maranonica";9,66404283046429;9,18198017187918
"Melanopareia_elegans";10,4803678828394;9,45397053001085
