;Rb_median;AV_median;FV_median;NNmed
Lepus_capensis;0,013244014;0,652750793;0,652640363;0,017256554
Lepus_comus;0,013246487;0,652727342;0,652616916;0,022591378
Lepus_oiostolus;0,013248902;0,652654844;0,65254443;0,02599737
Lepus_californicus;0,013248865;0,652652578;0,652542165;0,023535133
Lepus_insularis;0,013249634;0,652651673;0,652541259;0,022622105
Lepus_alleni;0,01324975;0,652646185;0,652535773;0,023922947
Lepus_flavigularis;0,013251141;0,652642833;0,652532421;0,025684457
Lepus_callotis;0,01325111;0,652646083;0,652535671;0,019081029
Lepus_americanus;0,013251019;0,652654465;0,652544051;0,018672853
Lepus_brachyurus;0,013252041;0,652652954;0,652542541;0,017245651
Oryctolagus_cuniculus;0,013252123;0,652656887;0,652546473;0,015612814
Caprolagus_hispidus;0,013252105;0,652645752;0,65253534;0,015550227
Lepus_habessinicus;0,013253729;0,652670009;0,652559593;0,016337948
Lepus_tibetanus;0,013253622;0,652669585;0,652559169;0,015997604
Pentalagus_furnessi;0,013253546;0,652670507;0,652560091;0,017191742
Bunolagus_monticularis;0,01325379;0,652661279;0,652550865;0,016462801
Lepus_starcki;0,013253777;0,652661279;0,652550865;0,015577019
Sylvilagus_obscurus;0,013251574;0,652663095;0,65255268;0,018579468
Sylvilagus_cognatus;0,013251542;0,652664401;0,652553986;0,017663146
Sylvilagus_transitionalis;0,01325145;0,652687576;0,652577157;0,01619957
Sylvilagus_brasiliensis;0,013251413;0,652706605;0,652596182;0,013084647
Sylvilagus_varynaensis;0,013251468;0,652882007;0,652771555;0,013397578
Sylvilagus_robustus;0,013250608;0,652879576;0,652769125;0,015333631
Sylvilagus_floridanus;0,013250461;0,652879576;0,652769125;0,019660022
Sylvilagus_mansuetus;0,013250146;0,652906688;0,652796231;0,021309188
Sylvilagus_palustris;0,013249749;0,652797605;0,652687167;0,021957511
Sylvilagus_cunicularius;0,013249757;0,652770414;0,652659981;0,020184169
Sylvilagus_aquaticus;0,013249789;0,652762192;0,65265176;0,018065706
Sylvilagus_insonus;0,013251298;0,652840589;0,652730144;0,018599948
Sylvilagus_dicei;0,013254856;0,653012956;0,652902482;0,018522005
Sylvilagus_nuttallii;0,013254873;0,6530152;0,652904725;0,021899279
Sylvilagus_bachmani;0,013255176;0,653008428;0,652897955;0,02241823
Sylvilagus_graysoni;0,013255102;0,653007778;0,652897305;0,025368744
Sylvilagus_audubonii;0,013255022;0,653041821;0,652931342;0,026556115
Glis_glis;0,013106827;0,643030038;0,642921253;0,022609196
Chaetocauda_sichuanensis;0,013105847;0,643020002;0,642911219;0,016051117
Glirulus_japonicus;0,013105327;0,643020002;0,642911219;0,015329949
Selevinia_betpakdalaensis;0,013105327;0,643024904;0,64291612;0,017468064
Myomimus_personatus;0,013104767;0,643066067;0,642957276;0,014209387
Myomimus_setzeri;0,013104796;0,642874466;0,642765707;0,015670604
Myomimus_roachi;0,013104694;0,642858508;0,642749752;0,020152926
Eliomys_quercinus;0,013105828;0,642845632;0,642736878;0,018292323
Eliomys_melanurus;0,013105028;0,642844056;0,642735302;0,015118838
Eliomys_munbyanus;0,01310333;0,642846939;0,642738184;0,011840541
Dryomys_niethammeri;0,01310333;0,642819986;0,642711236;0,014722458
Dryomys_laniger;0,013103353;0,642819986;0,642711236;0,017651321
Dryomys_nitedula;0,013103356;0,64282088;0,64271213;0,017104047
Muscardinus_avellanarius;0,013103377;0,642825617;0,642716866;0,01853384
Graphiurus_microtis;0,013102021;0,642897037;0,642788274;0,015798824
Graphiurus_surdus;0,013101484;0,642897037;0,642788274;0,014818946
Graphiurus_ocularis;0,01310145;0,642905875;0,642797111;0,016903355
Graphiurus_platyops;0,013101568;0,642942405;0,642833635;0,015490173
Graphiurus_angolensis;0,013101417;0,642858864;0,642750108;0,018026874
Graphiurus_monardi;0,013102871;0,642858864;0,642750108;0,013950196
Graphiurus_crassicaudatus;0,013101311;0,642938913;0,642830143;0,019490016
Graphiurus_murinus;0,013101311;0,642937755;0,642828985;0,019772621
Graphiurus_lorraineus;0,013101372;0,642942099;0,642833329;0,015472813
Graphiurus_kelleni;0,013100891;0,642959407;0,642850633;0,013829584
Graphiurus_rupicola;0,013101364;0,642948924;0,642840152;0,015210868
Graphiurus_walterverheyeni;0,013101479;0,642935411;0,642826642;0,016015459
Graphiurus_johnstoni;0,013101397;0,642942796;0,642834025;0,01494953
Graphiurus_christyi;0,013101464;0,642956209;0,642847437;0,020202639
Graphiurus_nagtglasii;0,013101526;0,642957726;0,642848953;0,021662123
Aplodontia_rufa;0,013073083;0,641697693;0,641589133;0,071931805
Ratufa_affinis;0,013060165;0,640236332;0,640128019;0,0301802
Ratufa_bicolor;0,013059992;0,640235918;0,640127605;0,017562493
Ratufa_indica;0,013059861;0,640236952;0,640128639;0,023555359
Ratufa_macroura;0,013060184;0,64025037;0,640142055;0,025628126
Sciurillus_pusillus;0,013044266;0,64014867;0,640040372;0,059028677
Funambulus_tristriatus;0,013016213;0,639233121;0,639124978;0,019884576
Funambulus_palmarum;0,013016039;0,63929344;0,639185287;0,016318158
Funambulus_layardi;0,013015986;0,639295684;0,639187531;0,016480389
Funambulus_pennantii;0,013015863;0,639219009;0,639110869;0,012328457
Funambulus_sublineatus;0,013015863;0,639219009;0,639110869;0,014985856
Dremomys_pernyi;0,013009708;0,639147456;0,639039328;0,031858273
Dremomys_gularis;0,013011072;0,639147456;0,639039328;0,019453999
Dremomys_everetti;0,013011016;0,639149911;0,639041782;0,02940787
Dremomys_rufigenis;0,013011016;0,639101169;0,638993048;0,017621814
Dremomys_pyrrhomerus;0,013008342;0,639101169;0,638993048;0,017901072
Dremomys_lokriah;0,013007787;0,63910927;0,639001148;0,023420603
Tamiops_rodolphii;0,013006253;0,639098723;0,638990602;0,020581489
Tamiops_swinhoei;0,013006197;0,63894905;0,638840955;0,017916548
Tamiops_maritimus;0,01300588;0,63894905;0,638840955;0,017230197
Tamiops_macclellandii;0,013005801;0,638949319;0,638841224;0,017359961
Nannosciurus_melanotis;0,013005801;0,638951534;0,638843438;0,019007703
Rubrisciurus_rubriventer;0,013005823;0,638961574;0,638853477;0,018472339
Prosciurillus_weberi;0,013005838;0,638977023;0,638868923;0,019071125
Prosciurillus_rosenbergii;0,013006613;0,638968728;0,63886063;0,01996017
Prosciurillus_abstrusus;0,013006754;0,638968035;0,638859936;0,025755608
Prosciurillus_murinus;0,013006607;0,638968035;0,638859936;0,022516304
Prosciurillus_leucomus;0,013006509;0,639013864;0,638905758;0,031649702
Glyphotes_simus;0,013006509;0,639005961;0,638897856;0,024499659
Hyosciurus_ileile;0,013009419;0,639001704;0,6388936;0,035945353
Hyosciurus_heinrichi;0,013007617;0,639066697;0,638958582;0,025439105
Callosciurus_pygerythrus;0,013007512;0,639068158;0,638960043;0,018524699
Callosciurus_notatus;0,013007475;0,639062668;0,638954554;0,015184978
Callosciurus_orestes;0,013007412;0,639055695;0,638947583;0,015089646
Callosciurus_phayrei;0,013006549;0,639186198;0,639078063;0,019101498
Callosciurus_albescens;0,013006401;0,639185703;0,639077568;0,016321454
Callosciurus_prevostii;0,013006398;0,639185703;0,639077568;0,01978337
Callosciurus_nigrovittatus;0,013006113;0,639194526;0,63908639;0,021634109
Callosciurus_finlaysonii;0,013006163;0,639224827;0,639116685;0,019616336
Callosciurus_quinquestriatus;0,013006959;0,639150556;0,639042427;0,020466021
Callosciurus_erythraeus;0,013005246;0,639104394;0,638996273;0,019258195
Callosciurus_melanogaster;0,013005246;0,639101196;0,638993076;0,015462304
Callosciurus_caniceps;0,013005495;0,639098386;0,638990266;0,011364149
Callosciurus_inornatus;0,013005422;0,639098683;0,638990563;0,01368605
Callosciurus_baluensis;0,013005578;0,639104434;0,638996313;0,015608769
Callosciurus_adamsi;0,013005187;0,639116434;0,639008311;0,021241383
Sundasciurus_fraterculus;0,013005187;0,639116071;0,639007948;0,017540451
Sundasciurus_lowii;0,01300512;0,639126754;0,639018629;0,019345357
Sundasciurus_rabori;0,01300512;0,639138732;0,639030605;0,023201484
Sundasciurus_moellendorffi;0,0130058;0,639142063;0,639033936;0,021962907
Sundasciurus_juvencus;0,013005786;0,639139588;0,639031461;0,019451015
Sundasciurus_hoogstraali;0,013005651;0,639155368;0,639047238;0,023390043
Sundasciurus_steerii;0,013005651;0,63915879;0,63905066;0,019603975
Sundasciurus_mindanensis;0,013005475;0,639133446;0,63902532;0,017239928
Sundasciurus_philippinensis;0,013005565;0,63912049;0,639012366;0,013054131
Sundasciurus_samarensis;0,013005559;0,639121149;0,639013025;0,016958761
Sundasciurus_hippurus;0,013005575;0,639125754;0,63901763;0,019588444
Sundasciurus_brookei;0,013005664;0,639133079;0,639024953;0,020451407
Sundasciurus_tenuis;0,013006189;0,63914675;0,639038621;0,01591665
Sundasciurus_davensis;0,013005949;0,639145894;0,639037766;0,020341797
Sundasciurus_jentinki;0,01300622;0,639116588;0,639008464;0,021416402
Menetes_berdmorei;0,013006006;0,639202462;0,639094324;0,019123426
Rhinosciurus_laticaudatus;0,013007015;0,639218589;0,639110448;0,027867264
Lariscus_hosei;0,013006968;0,639162163;0,639054032;0,01980534
Lariscus_insignis;0,013008009;0,639162163;0,639054032;0,021429937
Lariscus_obscurus;0,013007858;0,639169985;0,639061853;0,021127862
Lariscus_niobe;0,01300785;0,639168883;0,63906075;0,021671765
Exilisciurus_exilis;0,013010511;0,639171423;0,639063291;0,028400818
Exilisciurus_whiteheadi;0,013016598;0,639481123;0,639372938;0,027531603
Exilisciurus_concinnus;0,013016598;0,639469212;0,639361029;0,031598028
Spermophilopsis_leptodactylus;0,013029212;0,639757501;0,639649269;0,047366378
Xerus_erythropus;0,013028605;0,639731908;0,639623681;0,060166866
Xerus_rutilus;0,013028278;0,639720737;0,639612511;0,036111278
Xerus_princeps;0,013028179;0,639718581;0,639610356;0,027183895
Xerus_inauris;0,013028193;0,63971929;0,639611064;0,027183895
Atlantoxerus_getulus;0,013028375;0,639727923;0,639619696;0,079136914
Sciurotamias_forresti;0,013026273;0,639562269;0,63945407;0,026734086
Sciurotamias_davidianus;0,013026273;0,639562269;0,63945407;0,020805898
Myosciurus_pumilio;0,013020388;0,639463843;0,639355661;0,046316721
Heliosciurus_rufobrachium;0,013015967;0,639460403;0,639352222;0,022222726
Heliosciurus_punctatus;0,013015448;0,639458258;0,639350077;0,015244219
Heliosciurus_mutabilis;0,013015449;0,639459187;0,639351006;0,013678277
Heliosciurus_ruwenzorii;0,013015423;0,639461219;0,639353038;0,015045644
Heliosciurus_undulatus;0,013015426;0,639485635;0,63937745;0,016340528
Heliosciurus_gambianus;0,013015426;0,639485635;0,63937745;0,01606958
Funisciurus_carruthersi;0,013015508;0,639592658;0,639484454;0,022285389
Funisciurus_duchaillui;0,013015543;0,639591865;0,639483661;0,022511384
Paraxerus_vexillarius;0,013015035;0,639551637;0,63944344;0,021827818
Funisciurus_congicus;0,013015036;0,639551637;0,63944344;0,020246031
Paraxerus_boehmi;0,013015019;0,639595958;0,639487754;0,017218022
Paraxerus_cepapi;0,013016568;0,639895879;0,639787624;0,029178827
Paraxerus_poensis;0,013016568;0,639898252;0,639789996;0,026801242
Paraxerus_ochraceus;0,013016649;0,639916571;0,639808313;0,026222218
Funisciurus_bayonii;0,01301642;0,639931542;0,639823281;0,022426228
Epixerus_ebii;0,013015408;0,639930946;0,639822685;0,01833623
Funisciurus_substriatus;0,013006282;0,639833444;0,639725199;0,017029793
Protoxerus_stangeri;0,013006406;0,639837877;0,639729632;0,019230562
Protoxerus_aubinnii;0,013006847;0,639837877;0,639729632;0,018904095
Funisciurus_pyrropus;0,013007838;0,63980634;0,6396981;0,018588625
Paraxerus_lucifer;0,01300776;0,639804497;0,639696258;0,019025212
Funisciurus_anerythrus;0,013007711;0,63980424;0,639696001;0,021275136
Paraxerus_alexandri;0,013007856;0,639806232;0,639697992;0,021285812
Funisciurus_lemniscatus;0,013006376;0,639816872;0,63970863;0,021826915
Funisciurus_leucogenys;0,013006326;0,639819658;0,639711416;0,015977764
Paraxerus_cooperi;0,013006418;0,639818862;0,63971062;0,016477164
Paraxerus_vincenti;0,013006546;0,639837108;0,639728862;0,018327322
Funisciurus_isabella;0,013006546;0,639832498;0,639724254;0,016033333
Paraxerus_flavovittis;0,013006801;0,639946347;0,639838083;0,024286853
Paraxerus_palliatus;0,013006801;0,639946553;0,639838289;0,03332858
Tamias_sibiricus;0,012999303;0,639823573;0,63971533;0,086555832
Tamias_striatus;0,012998176;0,639745603;0,639637373;0,067602179
Tamias_speciosus;0,012996366;0,639587013;0,63947881;0,007562024
Tamias_minimus;0,012996366;0,639587013;0,63947881;0,007645286
Tamias_quadrimaculatus;0,012996374;0,639578792;0,639470591;0,042303655
Tamias_ruficaudus;0,012996251;0,639561674;0,639453475;0,036413276
Tamias_durangae;0,012996078;0,639548153;0,639439956;0,029725811
Tamias_canipes;0,012996191;0,639542997;0,639434801;0,025028342
Tamias_rufus;0,012999754;0,638836524;0,638728448;0,017252924
Tamias_umbrinus;0,012999721;0,638813913;0,638705841;0,01372501
Tamias_quadrivittatus;0,012999721;0,638802781;0,638694711;0,012721476
Tamias_palmeri;0,012999672;0,638788692;0,638680624;0,011231616
Tamias_dorsalis;0,012999653;0,638783285;0,638675218;0,00671359
Tamias_cinereicollis;0,012999653;0,638781477;0,63867341;0,005911305
Tamias_bulleri;0,012999886;0,638782238;0,638674171;0,02160412
Tamias_obscurus;0,01300019;0,638785763;0,638677695;0,015196095
Tamias_merriami;0,01300019;0,638785763;0,638677695;0,014515535
Tamias_siskiyou;0,013000096;0,638784847;0,638676779;0,022446186
Tamias_sonomae;0,012999911;0,638783791;0,638675725;0,00947287
Tamias_senex;0,012999911;0,638782864;0,638674797;0,009718529
Tamias_townsendii;0,012999909;0,638782864;0,638674797;0,0116484
Tamias_ochrogenys;0,012999909;0,638808623;0,638700552;0,0116484
Tamias_amoenus;0,013000154;0,638808623;0,638700552;0,028527377
Tamias_panamintinus;0,013000631;0,638807241;0,63869917;0,021744792
Tamias_alpinus;0,013000631;0,638838714;0,638730638;0,021753727
Spermophilus_alashanicus;0,012991007;0,638752403;0,638644341;0,031318266
Spermophilus_pallidicauda;0,012990513;0,638735909;0,63862785;0,020142615
Spermophilus_erythrogenys;0,012990399;0,638735909;0,63862785;0,021958439
Spermophilus_major;0,012990358;0,638741266;0,638633207;0,021828475
Spermophilus_fulvus;0,012990358;0,638597747;0,638489712;0,018849465
Spermophilus_relictus;0,012990451;0,638586109;0,638478076;0,012978679
Spermophilus_dauricus;0,012990047;0,638577216;0,638469184;0,010412799
Spermophilus_suslicus;0,012990427;0,638577216;0,638469184;0,00937913
Spermophilus_ralli;0,012990439;0,638577394;0,638469362;0,01027992
Spermophilus_xanthoprymnus;0,01299038;0,638573695;0,638465664;0,012692348
Spermophilus_brevicauda;0,012990359;0,638571839;0,638463808;0,014007586
Spermophilus_taurensis;0,012990335;0,638574311;0,63846628;0,01771865
Spermophilus_citellus;0,01299049;0,638575755;0,638467723;0,019407688
Spermophilus_pygmaeus;0,012990855;0,638599838;0,638491802;0,028416041
Urocitellus_undulatus;0,01299064;0,638616271;0,638508233;0,050886747
Urocitellus_parryii;0,012989887;0,638596268;0,638488233;0,015822252
Urocitellus_richardsonii;0,012989838;0,638484868;0,638376851;0,006736095
Urocitellus_elegans;0,012989838;0,638463354;0,638355341;0,007186989
Urocitellus_columbianus;0,012989169;0,63846397;0,638355958;0,034447908
Urocitellus_washingtoni;0,012988997;0,638458146;0,638350134;0,026757196
Urocitellus_townsendii;0,012988997;0,638457852;0,63834984;0,026757196
Urocitellus_mollis;0,012988881;0,638456038;0,638348027;0,015280991
Urocitellus_canus;0,012988881;0,63845796;0,638349948;0,015391979
Urocitellus_brunneus;0,012988921;0,638458761;0,638350749;0,025690521
Urocitellus_beldingi;0,012988976;0,638462024;0,638354011;0,029690146
Urocitellus_armatus;0,012988976;0,638462024;0,638354011;0,028528704
Ictidomys_tridecemlineatus;0,012989544;0,638495073;0,638387055;0,010722285
Ictidomys_parvidens;0,012989544;0,638473391;0,638365376;0,009875145
Ictidomys_mexicanus;0,012989644;0,638475014;0,638366999;0,026027046
Poliocitellus_franklinii;0,012989514;0,638476044;0,638368029;0,059052545
Xerospermophilus_spilosoma;0,012989343;0,638448309;0,638340299;0,020960886
Xerospermophilus_perotensis;0,012989343;0,638444583;0,638336574;0,02182975
Xerospermophilus_tereticaudus;0,012991925;0,638444579;0,638336569;0,018909761
Xerospermophilus_mohavensis;0,012991939;0,638445259;0,63833725;0,020744704
Cynomys_mexicanus;0,012991772;0,638435236;0,638327228;0,009363342
Cynomys_ludovicianus;0,012991761;0,638433847;0,638325839;0,008006282
Cynomys_parvidens;0,012991729;0,638434338;0,63832633;0,015829546
Cynomys_leucurus;0,012991711;0,638435174;0,638327166;0,008665797
Cynomys_gunnisoni;0,012989138;0,638435174;0,638327166;0,008825724
Marmota_monax;0,013033045;0,640354142;0,640245809;0,061856193
Marmota_menzbieri;0,013032875;0,640408463;0,640300121;0,028161209
Marmota_caudata;0,013036121;0,640395381;0,640287042;0,027080193
Marmota_flaviventris;0,013035952;0,640391194;0,640282855;0,026159963
Marmota_olympus;0,013035921;0,640384605;0,640276267;0,019823685
Marmota_vancouverensis;0,013035862;0,640382892;0,640274555;0,010597219
Marmota_caligata;0,01302056;0,638648004;0,63853996;0,010993699
Marmota_marmota;0,013020486;0,638657006;0,638548961;0,038202176
Marmota_broweri;0,01302046;0,63889251;0,638784424;0,034536958
Marmota_himalayana;0,01302046;0,638887015;0,638778931;0,031154368
Marmota_sibirica;0,013020498;0,638871438;0,638763356;0,02585275
Marmota_camtschatica;0,013020614;0,638847605;0,638739527;0,026733111
Marmota_bobak;0,013020614;0,638848643;0,638740565;0,026097199
Marmota_baibacina;0,013020626;0,63882753;0,638719455;0,025611521
Otospermophilus_variegatus;0,013020615;0,638877876;0,638769793;0,031243928
Otospermophilus_beecheyi;0,013020643;0,638878123;0,63877004;0,023516684
Otospermophilus_atricapillus;0,013020587;0,638880093;0,63877201;0,02491573
Callospermophilus_saturatus;0,013019018;0,638881893;0,638773809;0,027194135
Callospermophilus_madrensis;0,013019018;0,638878483;0,6387704;0,02670669
Callospermophilus_lateralis;0,013019041;0,638880136;0,638772053;0,031594636
Notocitellus_annulatus;0,013017264;0,639077778;0,638969662;0,053641684
Notocitellus_adocetus;0,013013542;0,639084955;0,638976837;0,050464798
Ammospermophilus_leucurus;0,01301087;0,639060835;0,638952721;0,023828724
Ammospermophilus_nelsoni;0,013011652;0,639098565;0,638990444;0,017873418
Ammospermophilus_interpres;0,013011338;0,639071056;0,638962941;0,018037945
Ammospermophilus_harrisii;0,013011214;0,639069977;0,638961862;0,021162226
Sciurus_vulgaris;0,013023587;0,639705947;0,639597724;0,016152789
Sciurus_lis;0,013023587;0,639705947;0,639597724;0,01368837
Sciurus_anomalus;0,013023694;0,639706839;0,639598616;0,015860254
Sciurus_alleni;0,013022017;0,639671498;0,639563281;0,020481859
Sciurus_deppei;0,013022019;0,639672116;0,639563899;0,016090899
Sciurus_sanborni;0,013022063;0,639534815;0,639426621;0,025271346
Sciurus_yucatanensis;0,013022063;0,639539952;0,639431757;0,02505266
Sciurus_granatensis;0,013021865;0,639553078;0,639444881;0,024670401
Microsciurus_alfari;0,013021865;0,639527767;0,639419574;0,023602131
Sciurus_richmondi;0,013005487;0,639527767;0,639419574;0,017114011
Sciurus_nayaritensis;0,013007331;0,639526797;0,639418605;0,015919859
Sciurus_variegatoides;0,013008015;0,639526083;0,639417891;0,019592086
Sciurus_aureogaster;0,013007706;0,639526083;0,639417891;0,023917886
