"";"dietori";"activityori";"massori";"meanori"
"Tragelaphus angasii";0,000381630947819962;0,00151184539391172;0,000477376500338146;0,000790284280689943
"Tragelaphus imberbis";0,000381630947819962;0,000855956453590733;0,000443915824713445;0,000560501075374713
"Tragelaphus buxtoni";0,000381630947819962;0,00151184539391172;0,000889771655488108;0,000927749332406597
"Tragelaphus spekii";0,000381630947819962;0,000420223467052952;0,000486997482542008;0,000429617299138307
"Bison bonasus";0,000381630947819962;0,000420223467052952;0,00299123614186937;0,00126436351891409
"Bison bison";0,000381630947819962;0,000420223467052952;0,00443375835084328;0,00174520425523873
"Bos frontalis";0,000381630947819962;0,00097660893086848;0,00407428029792842;0,00181084005887229
"Bos grunniens";0,000381630947819962;0,00097660893086848;0,00179597775127423;0,00105140587665422
"Bos taurus";0,000381630947819962;0,00097660893086848;0,00452066379454215;0,00195963455774353
"Bos sauveli";0,000381630947819962;0,00097660893086848;0,00407428029792842;0,00181084005887229
"Bos javanicus";0,000381630947819962;0,000420223467052952;0,00517774505180111;0,00199319982222467
"Boselaphus tragocamelus";0,00130695731933447;0,00151184539391172;0,00056062547294108;0,00112647606206242
"Bubalus bubalis";0,000381630947819962;0,000420223467052952;0,00144484179475995;0,000748898736544288
"Bubalus quarlesi";0,000381630947819962;0,000420223467052952;0,000715582776700281;0,000505812397191065
"Bubalus mindorensis";0,000381630947819962;0,000420223467052952;0,00104658894985211;0,000616147788241675
"Bubalus depressicornis";0,00130695731933447;0,000420223467052952;0,00103974896400064;0,000922309916796021
"Pseudoryx nghetinhensis";0,000381630947819962;0,000420223467052952;0,000607963332541219;0,000469939249138044
"Syncerus caffer";0,000381630947819962;0,000855956453590733;0,00443375835084328;0,00189044858408466
"Kobus kob";0,000381630947819962;0,000420223467052952;0,000486997482542008;0,000429617299138307
"Kobus leche";0,000381630947819962;0,000420223467052952;0,000600314349606282;0,000467389588159732
"Kobus megaceros";0,000381630947819962;0,000420223467052952;0,000501110073018426;0,00043432149596378
"Kobus vardonii";0,000381630947819962;0,000420223467052952;0,000423569773328219;0,000408474729400378
"Kobus ellipsiprymnus";0,000381630947819962;0,000420223467052952;0,00092035527614127;0,000574069897004728
"Pelea capreolus";0,000381630947819962;0,00097660893086848;0,000309913222907399;0,00055605103386528
"Redunca arundinum";0,000381630947819962;0,000420223467052952;0,000619202768037016;0,000473685727636643
"Redunca fulvorufula";0,000381630947819962;0,000420223467052952;0,000479234363727132;0,000427029592866682
"Redunca redunca";0,000381630947819962;0,000420223467052952;0,00044226646309924;0,000414706959324051
"Aepyceros melampus";0,000381630947819962;0,000420223467052952;0,000389780974114403;0,000397211796329106
"Alcelaphus caama";0,000381630947819962;0,00151184539391172;0,000648801729436525;0,000847426023722736
"Alcelaphus lichtensteinii";0,000381630947819962;0,00151184539391172;0,000575066362759754;0,000822847568163812
"Alcelaphus buselaphus";0,000381630947819962;0,00151184539391172;0,000603367238303055;0,000832281193344912
"Beatragus hunteri";0,000381630947819962;0,00151184539391172;0,000492064433318095;0,000795180258349926
"Connochaetes taurinus";0,000381630947819962;0,00151184539391172;0,000503849587055187;0,000799108642928956
"Connochaetes gnou";0,000381630947819962;0,00151184539391172;0,000503849587055187;0,000799108642928956
"Damaliscus pygargus";0,000381630947819962;0,00151184539391172;0,000571230021345051;0,000821568787692244
"Damaliscus superstes";0,000381630947819962;0,00151184539391172;0,000746679032981841;0,000880051791571174
"Damaliscus lunatus";0,000381630947819962;0,00151184539391172;0,000870746062899843;0,000921407468210508
"Damaliscus korrigum";0,000381630947819962;0,00151184539391172;0,00076643391351493;0,000886636751748871
"Ammotragus lervia";0,000381630947819962;0,00151184539391172;0,0004731524825019;0,000788876274744527
"Budorcas taxicolor";0,000381630947819962;0,00151184539391172;0,00110441914476147;0,000999298495497717
"Capra hircus";0,000381630947819962;0,00151184539391172;0,000457746256018878;0,000783740865916853
"Capra falconeri";0,000381630947819962;0,00151184539391172;0,000547957518353801;0,000813811286695161
"Capra ibex";0,000381630947819962;0,00151184539391172;0,000570155242587128;0,00082121052810627
"Capra caucasica";0,000381630947819962;0,000420223467052952;0,00039675782825195;0,000399537414374955
"Capra nubiana";0,000381630947819962;0,00151184539391172;0,000723321116286381;0,000872265819339354
"Capra pyrenaica";0,000381630947819962;0,00151184539391172;0,000391585378357815;0,000761687240029832
"Capra sibirica";0,000381630947819962;0,00151184539391172;0,000684186961499374;0,000859221101077019
"Capra walie";0,000381630947819962;0,00151184539391172;0,00045868275969354;0,000784053033808407
"Capricornis swinhoei";0,00120547768737439;0,00151184539391172;0,000373833008290198;0,0010303853631921
"Capricornis milneedwardsii";0,000381630947819962;0,00151184539391172;0,000373833008290198;0,000755769783340627
"Capricornis sumatraensis";0,000381630947819962;0,00151184539391172;0,000600314349606282;0,000831263563779321
"Capricornis rubidus";0,000381630947819962;0,00151184539391172;0,000373833008290198;0,000755769783340627
"Capricornis crispus";0,00120547768737439;0,00151184539391172;0,000421557677470997;0,00104629358625237
"Capricornis thar";0,000381630947819962;0,00151184539391172;0,000373833008290198;0,000755769783340627
"Hemitragus jayakari";0,00311090635301719;0,000855956453590733;0,000325169348415195;0,00143067738500771
"Hemitragus hylocrius";0,000381630947819962;0,000855956453590733;0,000558437249960455;0,000598674883790383
"Hemitragus jemlahicus";0,000381630947819962;0,000855956453590733;0,00063982343175493;0,000625803611055208
"Naemorhedus caudatus";0,00120547768737439;0,00151184539391172;0,000388993243735489;0,0010354387750072
"Naemorhedus goral";0,00120547768737439;0,00151184539391172;0,000457483997658132;0,00105826902631475
"Naemorhedus griseus";0,00533003212491689;0,00151184539391172;0,000408747252152685;0,00241687492366043
"Naemorhedus baileyi";0,00120547768737439;0,00151184539391172;0,000385441380327331;0,00103425482053781
"Oreamnos americanus";0,000381630947819962;0,00151184539391172;0,000409967458139621;0,000767814599957101
"Ovibos moschatus";0,00162179962759489;0,00151184539391172;0,00215690319394273;0,00176351607181645
"Ovis canadensis";0,000381630947819962;0,000420223467052952;0,000558437249960455;0,000453430554944456
"Ovis nivicola";0,000381630947819962;0,000420223467052952;0,000503990748595996;0,000435281721156303
"Ovis dalli";0,000381630947819962;0,000420223467052952;0,000415266290166175;0,000405706901679696
"Ovis aries";0,000381630947819962;0,000420223467052952;0,000391585378357815;0,000397813264410243
"Ovis ammon";0,000381630947819962;0,000420223467052952;0,000503849587055187;0,000435234667309367
"Pantholops hodgsonii";0,000381630947819962;0,00151184539391172;0,000383448109861415;0,000758974817197699
"Pseudois schaeferi";0,000381630947819962;0,000420223467052952;0,000479234363727132;0,000427029592866682
"Pseudois nayaur";0,000381630947819962;0,000420223467052952;0,000386937225489629;0,000396263880120848
"Rupicapra pyrenaica";0,000381630947819962;0,00151184539391172;0,000634176682716326;0,000842551008149336
"Rupicapra rupicapra";0,000381630947819962;0,00151184539391172;0,000433085712601737;0,000775520684777806
"Cephalophus rufilatus";0,0042933599795773;0,000230354772328301;0,000174489195335519;0,00156606798241371
"Cephalophus zebra";0,0042933599795773;0,000230354772328301;0,000447300241229611;0,00165700499771174
"Cephalophus weynsi";0,0042933599795773;0,000230354772328301;0,000336646492785562;0,00162012041489705
"Cephalophus silvicultor";0,0042933599795773;0,000230354772328301;0,000409967458139621;0,00164456073668174
"Cephalophus ogilbyi";0,0042933599795773;0,000230354772328301;0,000309913222907399;0,00161120932493767
"Cephalophus nigrifrons";0,0042933599795773;0,000230354772328301;0,000265546428648219;0,00159642039351794
"Cephalophus natalensis";0,0042933599795773;0,000230354772328301;0,000174489195335519;0,00156606798241371
"Cephalophus leucogaster";0,0042933599795773;0,000230354772328301;0,000258745418474033;0,00159415339012654
"Cephalophus adersi";0,0042933599795773;0,000230354772328301;0,000167646069101783;0,00156378694033579
"Cephalophus jentinki";0,0042933599795773;0,000230354772328301;0,000378203210178724;0,00163397265402811
"Cephalophus brookei";0,00406335698361656;0,000230354772328301;0,00048545140776879;0,00159305438790455
"Cephalophus dorsalis";0,0042933599795773;0,000230354772328301;0,000309913222907399;0,00161120932493767
"Cephalophus callipygus";0,0042933599795773;0,000230354772328301;0,000392878141934747;0,00163886429794678
"Cephalophus niger";0,0042933599795773;0,000230354772328301;0,0003681314216132;0,00163061539117293
"Cephalophus spadix";0,0042933599795773;0,000230354772328301;0,000454349921570247;0,00165935489115862
"Philantomba maxwellii";0,0042933599795773;0,000230354772328301;0,000146803629710368;0,00155683946053866
"Philantomba monticola";0,0567867417326352;0,000230354772328301;0,000137438708181755;0,0190515117377151
"Sylvicapra grimmia";0,0664656264638461;0,000230354772328301;0,000323882092760391;0,0223399544429783
"Addax nasomaculatus";0,000381630947819962;0,000230354772328301;0,000378203210178724;0,000330062976775662
"Hippotragus equinus";0,000381630947819962;0,00097660893086848;0,00145220125175273;0,000936813710147057
"Hippotragus leucophaeus";0,000381630947819962;0,00097660893086848;0,000715582776700281;0,000691274218462908
"Hippotragus niger";0,000381630947819962;0,00097660893086848;0,00103654548269057;0,000798261787126337
"Oryx leucoryx";0,000381630947819962;0,000420223467052952;0,000501110073018426;0,00043432149596378
"Oryx beisa";0,000381630947819962;0,000420223467052952;0,000762615912502477;0,00052149010912513
"Oryx dammah";0,000381630947819962;0,000420223467052952;0,000738152159509549;0,000513335524794154
"Oryx gazella";0,000381630947819962;0,000420223467052952;0,00056062547294108;0,000454159962604665
"Hyemoschus aquaticus";0,00115084923058785;0,00097660893086848;0,000167890872041058;0,000765116344499129
"Moschiola meminna";0,000381630947819962;0,000230354772328301;0,000125460535116205;0,000245815418421489
"Tragulus versicolor";0,00130695731933447;0,000230354772328301;0,000120711470425171;0,000552674520695981
"Tragulus williamsoni";0,00130695731933447;0,000230354772328301;0,000120711470425171;0,000552674520695981
"Tragulus nigricans";0,00130695731933447;0,000230354772328301;0,000120711470425171;0,000552674520695981
"Tragulus napu";0,00130695731933447;0,000230354772328301;0,0001537107433831;0,000563674278348624
"Tragulus kanchil";0,00130695731933447;0,000230354772328301;0,000120711470425171;0,000552674520695981
"Tragulus javanicus";0,00130695731933447;0,000230354772328301;0,000118705987911705;0,000552006026524825
"Moschus cupreus";0,000381630947819962;0,000230354772328301;0,000103090354682103;0,000238358691610122
"Moschus chrysogaster";0,000381630947819962;0,000230354772328301;0,000618948717802164;0,000410311479316809
"Moschus anhuiensis";0,000381630947819962;0,000230354772328301;0,000103090354682103;0,000238358691610122
"Moschus moschiferus";0,000381630947819962;0,000230354772328301;0,000188743019725033;0,000266909579957765
"Moschus leucogaster";0,000381630947819962;0,000230354772328301;0,000103090354682103;0,000238358691610122
"Moschus fuscus";0,000381630947819962;0,000230354772328301;5,51842906094612e-05;0,000222390003585908
"Moschus berezovskii";0,000381630947819962;0,000230354772328301;0,000146741411737781;0,000252909043962015
"Alces americanus";0,000381630947819962;0,000855956453590733;0,00534829062254502;0,00219529267465191
"Alces alces";0,000381630947819962;0,000855956453590733;0,00189685870888194;0,00104481537009754
"Blastocerus dichotomus";0,000381630947819962;0,000855956453590733;0,000477376500338146;0,00057165463391628
"Capreolus pygargus";0,000381630947819962;0,00151184539391172;0,000470290577309695;0,000787922306347126
"Capreolus capreolus";0,000381630947819962;0,000420223467052952;0,000397497088811895;0,000399783834561603
"Hippocamelus bisulcus";0,000381630947819962;0,000420223467052952;0,000378203210178724;0,000393352541683879
"Hippocamelus antisensis";0,000381630947819962;0,000420223467052952;0,000437933284610133;0,000413262566494349
"Mazama rufina";0,00120547768737439;0,000420223467052952;0,000416572219764695;0,000680757791397346
"Mazama americana";0,00120547768737439;0,000420223467052952;0,000348909535279735;0,000658203563235692
"Mazama bororo";0,00120547768737439;0,000420223467052952;0,000330693355941193;0,000652131503456178
"Mazama bricenii";0,00120547768737439;0,000420223467052952;0,000345991121282067;0,000657230758569803
"Mazama chunyi";0,00120547768737439;0,000420223467052952;0,000345991121282067;0,000657230758569803
"Mazama gouazoubira";0,00472667290583222;0,000420223467052952;0,000385724929695269;0,00184420710086015
"Mazama pandora";0,00120547768737439;0,000420223467052952;0,000330693355941193;0,000652131503456178
"Mazama temama";0,00120547768737439;0,000420223467052952;0,000330693355941193;0,000652131503456178
"Mazama nana";0,00120547768737439;0,000420223467052952;0,000345991121282067;0,000657230758569803
"Odocoileus hemionus";0,00533003212491689;0,000855956453590733;0,000457746256018878;0,0022145782781755
"Odocoileus virginianus";0,00533003212491689;0,000855956453590733;0,000403298967305663;0,00219642918193776
"Ozotoceros bezoarticus";0,000381630947819962;0,000420223467052952;0,000457194398007206;0,000419682937626707
"Pudu mephistophiles";0,00315032555851167;0,000420223467052952;0,00016491032244748;0,00124515311600403
"Pudu puda";0,00315032555851167;0,000420223467052952;0,000264114079516054;0,00127822103502689
"Rangifer tarandus";0,000381630947819962;0,00097660893086848;0,000517062276644892;0,000625100718444445
"Axis kuhlii";0,00162179962759489;0,000855956453590733;0,00039675782825195;0,000958171303145858
"Axis calamianensis";0,00162179962759489;0,000855956453590733;0,000486623678205298;0,00098812658646364
"Axis porcinus";0,00162179962759489;0,000855956453590733;0,000625005531902665;0,00103425387102943
"Axis axis";0,00162179962759489;0,000855956453590733;0,000531865444547705;0,00100320717524444
"Cervus elaphus";0,000381630947819962;0,000855956453590733;0,000673887754083498;0,000637158385164731
"Cervus nippon";0,000381630947819962;0,000855956453590733;0,000485649768133429;0,000574412389848041
"Dama dama";0,000381630947819962;0,000855956453590733;0,000392325774891431;0,000543304392100709
"Elaphodus cephalophus";0,000381630947819962;0,000420223467052952;0,000637612736428933;0,000479822383767282
"Elaphurus davidianus";0,000381630947819962;0,00151184539391172;0,000724206541139232;0,000872560960956971
"Muntiacus feae";0,00130695731933447;0,000420223467052952;0,000338160527070544;0,000688447104485989
"Muntiacus crinifrons";0,00130695731933447;0,000420223467052952;0,000620310274004426;0,000782497020130616
"Muntiacus gongshanensis";0,00130695731933447;0,000420223467052952;0,000339379855065148;0,000688853547150857
"Muntiacus muntjak";0,00119990052323367;0,000420223467052952;0,000415416357488813;0,000678513449258478
"Muntiacus vuquangensis";0,00130695731933447;0,000420223467052952;0,00056789327675622;0,000765024687714547
"Muntiacus putaoensis";0,00368664694677748;0,000420223467052952;0,000322053699365428;0,00147630803773195
"Muntiacus atherodes";0,00130695731933447;0,000420223467052952;0,000484968396920524;0,000737383061102649
"Muntiacus reevesi";0,00130695731933447;0,000855956453590733;0,000189170185644559;0,000784027986189921
"Muntiacus rooseveltorum";0,00130695731933447;0,000420223467052952;0,000154145610778639;0,000627108799055354
"Muntiacus truongsonensis";0,00130695731933447;0,000420223467052952;0,000322053699365428;0,000683078161917617
"Muntiacus puhoatensis";0,00130695731933447;0,000420223467052952;0,000322053699365428;0,000683078161917617
"Przewalskium albirostris";0,000381630947819962;0,000420223467052952;0,000607510076061263;0,000469788163644726
"Rucervus schomburgki";0,000381630947819962;0,000855956453590733;0,000740888592877517;0,000659491998096071
"Rucervus eldii";0,00130695731933447;0,000855956453590733;0,000593444423762143;0,000918786065562449
"Rucervus duvaucelii";0,000381630947819962;0,000420223467052952;0,000603367238303055;0,000468407217725323
"Rusa unicolor";0,00162179962759489;0,000855956453590733;0,000603717048267326;0,00102715770981765
"Rusa alfredi";0,000381630947819962;0,000855956453590733;0,000423317819440496;0,000553635073617064
"Rusa marianna";0,000381630947819962;0,000855956453590733;0,000496604989640435;0,000578064130350377
"Rusa timorensis";0,000381630947819962;0,000855956453590733;0,00047934943755422;0,000572312279654972
"Hydropotes inermis";0,000381630947819962;0,000420223467052952;0,000265546428648219;0,000355800281173711
"Antilocapra americana";0,000381630947819962;0,000420223467052952;0,000446129177239834;0,000415994530704249
"Giraffa camelopardalis";0,000381630947819962;0,000855956453590733;0,00452074482619696;0,00191944407586922
"Okapia johnstoni";0,000381630947819962;0,00097660893086848;0,00103654548269057;0,000798261787126337
"Balaena mysticetus";0,000310393747357993;0,0051614638952913;0,108319975596133;0,0379306110795941
"Eubalaena australis";0,000310393747357993;0,0051614638952913;0,0269495591196663;0,0108071389207719
"Eubalaena glacialis";0,000310393747357993;0,0051614638952913;0,0269495591196663;0,0108071389207719
"Eubalaena japonica";0,000310393747357993;0,0051614638952913;0,0269495591196663;0,0108071389207719
"Balaenoptera physalus";0,00795711920138521;0,0174363814942656;0,108319975596133;0,0445711587639279
"Balaenoptera acutorostrata";0,00795711920138521;0,0174363814942656;0,0430133510164046;0,0228022839040185
"Balaenoptera bonaerensis";0,000310393747357993;0,0174363814942656;0,0375840811896332;0,0184436188104189
"Balaenoptera borealis";0,0118201476993248;0,0174363814942656;0,0288299383815085;0,0193621558583663
"Balaenoptera edeni";0,0132277561410659;0,0174363814942656;0,0288299383815085;0,01983135867228
"Balaenoptera musculus";0,000310393747357993;0,0174363814942656;0,145237317640138;0,0543280309605872
"Megaptera novaeangliae";0,00327365110761554;0,0174363814942656;0,0318501181610819;0,017520050254321
"Eschrichtius robustus";0,00524307977058759;0,0134550651526418;0,0318501181610819;0,0168494210281038
"Caperea marginata";0,000310393747357993;0,0051614638952913;0,033646925519856;0,0130395943875018
"Cephalorhynchus commersonii";0,0100462073511432;0,0174363814942656;0,000418353366892038;0,00930031407076695
"Cephalorhynchus eutropia ";0,0100462073511432;0,0174363814942656;0,000386937225489629;0,00928984202363281
"Cephalorhynchus heavisidii";0,0100462073511432;0,0174363814942656;0,000457194398007206;0,00931326108113867
"Cephalorhynchus hectori";0,0100462073511432;0,0174363814942656;0,000391585378357815;0,00929139140792221
"Delphinus capensis";0,00327365110761554;0,0157810050876658;0,000383033287757922;0,00647922982767975
"Delphinus delphis";0,00327365110761554;0,0157810050876658;0,000383033287757922;0,00647922982767975
"Feresa attenuata";0,0186270363987762;0,0051614638952913;0,000625372480467753;0,00813795759151175
"Globicephala macrorhynchus";0,00524307977058759;0,0157810050876658;0,00491433363150089;0,00864613949658476
"Globicephala melas";0,00524307977058759;0,0157810050876658;0,00407428029792842;0,00836612171872727
